category,abstract
1,"['space', 'radiation', 'research', 'progressed', 'rapidly', 'recent', 'year', ',', 'remain', 'large', 'uncertainty', 'predicting', 'extrapolating', 'biological', 'response', 'human', '.', 'exposure', 'cosmic', 'radiation', 'solar', 'particle', 'event', 'pose', 'critical', 'health', 'risk', 'future', 'spaceflight', 'crew', 'impact', 'biomedical', 'aspect', 'space', 'exploration', '.', 'relatively', 'minimal', 'shielding', 'cancelled', '1960', ""'s"", 'manned', 'orbiting', 'laboratory', 'program', ""'s"", 'space', 'vehicle', 'high', 'inclination', 'polar', 'orbit', 'left', 'crew', 'susceptible', 'high', 'exposure', 'cosmic', 'radiation', 'high', 'dose-rate', 'spes', 'unpredictable', 'frequency', 'intensity', '.', 'study', ',', 'modeled', 'nominal', 'off-nominal', 'radiation', 'environment', 'mol-like', 'spacecraft', 'vehicle', 'exposed', '30-day', 'mission', 'using', 'high', 'performance', ',', 'multi-core', 'computer', '.', 'projected', 'dos', 'historically', 'large', 'spe', '(', 'e.g', '.', 'august', '1972', 'solar', 'event', ')', 'analyzed', 'context', 'mol', 'orbit', 'profile', ',', 'providing', 'opportunity', 'study', 'impact', 'crew', 'health', 'subsequent', 'contingencies.it', 'reasonable', 'presume', 'future', 'commercial', ',', 'government', ',', 'military', 'spaceflight', 'mission', 'low-earth', 'orbit', 'vehicle', 'similar', 'shielding', 'orbital', 'profile', '.', 'studying', 'impact', 'cosmic', 'radiation', 'mission', ""'s"", 'operational', 'integrity', 'health', 'mol', 'crewmembers', 'provides', 'excellent', 'surrogate', 'case-study', 'future', 'commercial', 'military', 'spaceflight', 'mission', '.']"
1,"['method', 'generate', 'ultrahigh', 'intense', 'electromagnetic', 'field', 'suggested', ',', 'based', 'laser', 'pulse', 'compression', ',', 'carrier', 'frequency', 'upshift', 'focusing', 'counter-propagating', 'breaking', 'plasma', 'wave', ',', 'relativistic', 'flying', 'parabolic', 'mirror', '.', 'method', 'allows', 'achieve', 'quantum', 'electrodynamics', 'critical', 'field', '(', 'schwinger', 'limit', ')', 'present', 'day', 'laser', 'system', '.']"
1,"['electron', 'bunch', 'charge', 'density', '$', '\\rho', '$', 'order', '$', '10^2', '$', '$', '10^3', '$', '[', 'nc/cm', '$', '^3', '$', ']', ',', 'energy', '$', '20.', '$', '$', '100.', '$', '[', 'mev', ']', ',', 'peak', 'current', '$', '>', '100', '$', '[', 'a', ']', ',', 'bunch', 'length', '0.3', '1.8', '[', 'cm', ']', ',', 'bunch', 'charge', '2.0', '$', '20.', '$', '[', 'nc', ']', 'relevant', 'design', 'free', 'electron', 'laser', 'future', 'linear', 'collider', '.', 'paper', 'present', 'result', 'numerical', 'simulation', 'performed', 'particle', 'cell', '(', 'pic', ')', 'code', 'electron', 'bunch', 'drift', 'tube', '.', 'electron', 'bunch', 'cylindrical', 'symmetry', '$', 'z', '$', '-axis', 'oriented', 'direction', 'motion', '.', 'charge', 'density', 'distribution', 'constant', 'radial', 'gaussian', 'longitudinal', 'direction', ',', 'respectively', '.', 'electron', 'bunch', 'experience', 'radial', 'pinch', 'middle', 'pulse', ',', 'corresponding', 'peak', 'electron', 'density', ',', 'significant', 'growth', 'correlated', 'emittance', '.', 'behavior', 'explained', ',', 'approximate', 'scaling', 'law', 'identified', '.', 'comparison', 'result', 'pic', 'parmela', 'code', 'presented', '.']"
1,"['gamma-ray', 'burst', '(', 'grbs', ')', 'likely', 'number', 'significant', 'impact', 'earth', 'billion', 'year', '.', 'used', 'two-dimensional', 'atmospheric', 'model', 'investigate', 'effect', 'earth', ""'s"", 'atmosphere', 'grbs', 'delivering', 'range', 'fluences', ',', 'various', 'latitude', ',', 'equinox', 'solstice', ',', 'different', 'time', 'day', '.', 'estimated', 'dna', 'damage', 'level', 'caused', 'increased', 'solar', 'uvb', 'radiation', ',', 'reduction', 'solar', 'visible', 'light', '$', '\\mathrm', '{', 'no_2', '}', '$', 'opacity', ',', 'deposition', 'nitrate', 'rainout', '$', '\\mathrm', '{', 'hno_3', '}', '$', '.', '``', 'typical', ""''"", 'nearest', 'burst', 'billion', 'year', ',', 'globally', 'averaged', 'ozone', 'depletion', '38', '%', '.', 'localized', 'depletion', 'reach', '74', '%', '.', 'significant', 'global', 'depletion', '(', 'at', '10', '%', ')', 'persists', '7', 'year', 'burst', '.', 'result', 'depend', 'strongly', 'time', 'year', 'latitude', 'burst', 'occurs', '.', 'dna', 'damage', '16', 'time', 'normal', 'annual', 'global', 'average', ',', 'lethal', 'level', 'simple', 'life', 'form', 'phytoplankton', '.', 'greatest', 'damage', 'occurs', 'low', 'mid', 'latitude', '.', 'reduction', 'visible', 'sunlight', 'percent', ',', 'primarily', 'polar', 'region', '.', 'nitrate', 'deposition', 'similar', 'slightly', 'greater', 'currently', 'caused', 'lightning', 'observed', ',', 'lasting', 'year', '.', 'discus', 'result', 'support', 'hypothesis', 'late', 'ordovician', 'mass', 'extinction', 'initiated', 'grb', '.']"
1,"['lunch', 'time', 'conversation', 'veer', 'bizarre', 'uncharted', 'territory', '.', 'rare', 'instance', 'frontier', 'conversation', 'lead', 'deep', 'insight', 'universe', 'inhabit', '.', 'paper', 'detail', 'fruit', 'conversation', '.', 'paper', 'answer', 'question', ':', 'cow', 'need', 'form', 'planetoid', 'entirely', 'comprised', 'cow', ',', 'support', 'methane', 'atmoosphere', 'produced', 'planetary', 'herd', '?', 'present', 'necessary', 'assumption', 'theory', 'underpinning', 'cow-culations', ',', 'present', 'thorough', '(', 'and', 'robust', ')', 'discussion', 'viability', 'of', ',', 'implication', 'accomplishing', ',', 'feat', '.']"
1,"['essay', 'overview', 'problem', 'rogue', 'freak', 'wave', 'formation', 'ocean', '.', 'matter', 'phenomenon', 'sporadic', 'occurrence', 'unexpectedly', 'high', 'wave', 'sea', 'surface', '.', 'wave', 'cause', 'danger', 'sailing', 'sea', 'use', '.', 'number', 'huge', 'wave', 'accident', 'resulted', 'damage', ',', 'ship', 'loss', 'people', 'injury', 'death', 'known', '.', 'marine', 'researcher', 'believe', 'wave', 'belong', 'specific', 'kind', 'sea', 'wave', ',', 'taken', 'account', 'conventional', 'model', 'sea', 'wind', 'wave', '.', 'paper', 'address', 'nature', 'rogue', 'wave', 'problem', 'general', 'viewpoint', 'based', 'wave', 'process', 'idea', '.', 'start', 'introducing', 'primitive', 'element', 'sea', 'wave', 'physic', 'purpose', 'pave', 'way', 'discussion', '.', 'discus', 'linear', 'physical', 'mechanism', 'responsible', 'high', 'wave', 'formation', ',', 'first', '.', 'then', ',', 'proceed', 'description', 'different', 'sea', 'condition', ',', 'starting', 'open', 'deep', 'sea', ',', 'approaching', 'sea', 'cost', '.', 'nonlinear', 'effect', 'able', 'cause', 'rogue', 'wave', 'emphasised', '.', 'conclusion', 'briefly', 'discus', 'generality', 'physical', 'mechanism', 'suggested', 'rogue', 'wave', 'explanation', ';', 'valid', 'rogue', 'wave', 'phenomenon', 'medium', 'solid', 'matter', ',', 'superconductors', ',', 'plasma', 'nonlinear', 'optic']"
1,"['class', 'a.l.e', '.', 'time', 'discretisations', 'inherit', 'key', 'energetic', 'property', '(', 'nonlinear', 'dissipation', 'absence', 'forcing', 'long-term', 'stability', 'condition', 'time', 'dependent', 'loading', ')', ',', 'irrespective', 'time', 'increment', 'employed', ',', 'established', 'work', '.', 'property', 'intrinsic', 'real', 'flow', 'conventional', 'navier-stokes', 'equation', '.', 'description', 'incompressible', ',', 'newtonian', 'fluid', ',', 'reconciles', 'difference', 'various', 'school', 'a.l.e', '.', 'thought', 'literature', 'derived', 'purpose', 'investigation', '.', 'issue', 'equation', 'automatically', 'inherit', 'afore', 'mentioned', 'energetic', 'property', 'resolved', '.', 'way', 'natural', 'notion', 'nonlinear', ',', 'exponential-type', 'dissipation', 'absence', 'forcing', 'long-term', 'stability', 'condition', 'time', 'dependent', 'loading', 'formulated', '.', 'finding', 'analysis', 'profound', 'consequence', 'use', 'certain', 'class', 'finite', 'difference', 'scheme', 'context', 'deforming', 'reference', '.', 'significant', 'algorithm', 'presently', 'use', 'automatically', 'inherit', 'fundamental', 'qualitative', 'feature', 'dynamic', '.', 'main', 'conclusion', 'drawn', 'simulation', 'driven', 'cavity', 'flow', ',', 'driven', 'cavity', 'flow', 'various', ',', 'included', 'rigid', 'body', ',', 'die-swell', 'problem', ',', 'stokes', 'second', 'order', 'wave', '.', 'improved', ',', 'second', 'order', 'accuracy', 'new', 'scheme', 'linearised', 'approximation', 'convective', 'term', 'proved', 'purpose', 'simulation', '.', 'somewhat', 'novel', 'method', 'generate', 'finite', 'element', 'mesh', 'automatically', 'included', 'rigid', 'body', ',', 'involves', 'finite', 'element', 'mapping', ',', 'described', '.']"
1,"['algorithm', 'compute', 'force', 'sea', 'bed', 'finite', 'element', 'solution', 'mild', 'slope', 'wave', 'equation', 'devised', 'work', '.', 'algorithm', 'best', 'considered', 'consisting', 'logical', 'part', ':', 'concerned', 'computation', 'derivative', 'finite', 'element', 'solution', ',', 'given', 'associated', 'mesh', ';', 'second', 'bi-quadratic', 'square', 'fit', 'serf', 'model', 'sea', 'bed', 'locally', 'vicinity', 'node', '.', 'force', 'sea', 'bed', 'quantified', 'term', 'lift', 'drag', ',', 'like', 'stokes', ""'"", 'formula', 'traction', '.', 'quantity', 'desireable', ',', 'direct', 'computation', 'traction', 'sea', 'bed', 'controversial', 'context', 'mild', 'slope', 'wave', 'equation', 'result', 'irrotationality', 'implied', 'use', 'potential', '.', 'work', 'ultimately', 'envisages', '``', 'monte', 'carlo', ""''"", 'approach', 'using', 'wave', 'induced', 'force', 'elucidate', 'presently', 'known', 'heavy', 'mineral', 'placer', 'deposit', 'and', ',', 'consequently', ',', 'predict', 'existance', 'deposit', 'remain', 'undiscovered', '.']"
1,"['purpose', 'article', 'numerical', 'verification', 'theory', 'weak', 'turbulence', '.', 'performed', 'numerical', 'simulation', 'ensemble', 'nonlinearly', 'interacting', 'free', 'gravity', 'wave', '(', 'swell', ')', 'different', 'method', ':', 'solution', 'primordial', 'dynamical', 'equation', 'describing', 'potential', 'flow', 'ideal', 'fluid', 'free', 'surface', 'and', ',', 'solution', 'kinetic', 'hasselmann', 'equation', ',', 'describing', 'wave', 'ensemble', 'framework', 'theory', 'weak', 'turbulence', '.', 'case', 'observed', 'effect', 'predicted', 'theory', ':', 'frequency', 'downshift', ',', 'angular', 'spreading', 'formation', 'zakharov-filonenko', 'spectrum', '$', 'i_', '{', '\\omega', '}', '\\sim', '\\omega^', '{', '-4', '}', '$', '.', 'achieve', 'quantitative', 'coincidence', 'result', 'obtained', 'different', 'method', ',', 'supply', 'hasselmann', 'kinetic', 'equation', 'empirical', 'dissipation', 'term', '$', 's_', '{', 'dis', '}', '$', 'modeling', 'coherent', 'effect', 'white-capping', '.', 'using', 'standard', 'dissipation', 'term', 'operational', 'wave', 'predicting', 'model', '(', '{', '\\it', 'wam', '}', ')', 'lead', 'significant', 'improvement', 'short', 'time', ',', 'resolve', 'discrepancy', 'completely', ',', 'leaving', 'question', 'optimal', 'choice', '$', 's_', '{', 'dis', '}', '$', 'open', '.', 'long', 'run', '{', '\\it', 'wam', '}', 'dissipative', 'term', 'overestimate', 'dissipation', 'essentially', '.']"
1,"['boussinesq', 'model', 'convection', 'flat', 'layer', 'heating', 'considered', '.', 'analyze', 'effect', 'anisotropy', 'caused', 'rapid', 'rotation', 'physical', 'wave', 'space', 'demonstrate', 'suppression', 'energy', 'transfer', 'rotation', '.', 'examine', 'structure', 'wave', 'triangle', 'nonlinear', 'interaction', '.', 'range', 'parameter', 'adapted', 'model', 'convection', 'geodynamo', '.']"
1,"['paper', 'present', 'general', 'formulation', 'cip/multi-moment', 'finite', 'volume', 'method', '(', 'cip/mm', 'fvm', ')', 'arbitrary', 'order', 'accuracy', '.', 'reconstruction', 'arbitrary', 'order', 'built', 'single', 'cell', 'adding', 'extra', 'derivative', 'moment', 'cell', 'boundary', '.', 'volume', 'integrated', 'average', '(', 'via', ')', 'updated', 'flux-form', 'finite', 'volume', 'formulation', ',', 'point-based', 'derivative', 'moment', 'computed', 'local', 'derivative', 'riemann', 'problem', 'direct', 'interpolation', 'approximate', 'riemann', 'solver', '.']"
1,"['present', 'novel', 'meshless', 'tsunami', 'propagation', 'inundation', 'model', '.', 'discretize', 'nonlinear', 'shallow-water', 'equation', 'using', 'well-balanced', 'scheme', 'relying', 'radial', 'basis', 'function', 'based', 'finite', 'difference', '.', 'inundation', 'model', 'relies', 'radial', 'basis', 'function', 'generated', 'extrapolation', 'wet', 'point', 'closest', 'wet-dry', 'interface', 'dry', 'region', '.', 'numerical', 'result', 'standard', 'one-', 'two-dimensional', 'benchmark', 'presented', '.']"
1,"['present', 'discrete', 'element', 'method', '(', 'dem', ')', 'model', 'simulate', 'mechanical', 'behavior', 'sea', 'ice', 'response', 'ocean', 'wave', '.', 'interaction', 'ocean', 'wave', 'sea', 'ice', 'potentially', 'lead', 'fracture', 'fragmentation', 'sea', 'ice', 'depending', 'wave', 'amplitude', 'period', '.', 'fracture', 'behavior', 'sea', 'ice', 'explicitly', 'modeled', 'dem', 'method', ',', 'sea', 'ice', 'modeled', 'densely', 'packed', 'spherical', 'particle', 'finite', 'size', '.', 'particle', 'bonded', 'contact', 'point', 'mechanical', 'bond', 'sustain', 'tensile', 'compressive', 'force', 'moment', '.', 'fracturing', 'naturally', 'represented', 'sequential', 'breaking', 'mechanical', 'bond', '.', 'given', 'amplitude', 'period', 'incident', 'ocean', 'wave', ',', 'model', 'provides', 'information', 'spatial', 'distribution', 'time', 'evolution', 'stress', 'micro-fractures', 'fragment', 'size', 'distribution', '.', 'demonstrate', 'fraction', 'broken', 'bond', ',', ',', 'increase', 'increasing', 'wave', 'amplitude', '.', 'contrast', ',', 'ice', 'fragment', 'size', 'l', 'decrease', 'increasing', 'amplitude', '.', 'information', 'important', 'understanding', 'breakup', 'individual', 'ice', 'floe', 'floe', 'fragment', 'size', '.']"
1,"['non-equilibrium', 'wall', 'turbulence', 'mean-flow', 'three-dimensionality', 'ubiquitous', 'geophysical', 'engineering', 'flow', '.', 'condition', ',', 'turbulence', 'experience', 'counter-intuitive', 'depletion', 'turbulent', 'stress', ',', 'important', 'implication', 'modelling', 'control', '.', 'yet', ',', 'current', 'turbulence', 'theory', 'established', 'mainly', 'statistically', 'two-dimensional', 'equilibrium', 'flow', 'unable', 'predict', 'reduction', 'reynolds', 'stress', 'magnitude', '.', 'present', 'work', ',', 'propose', 'multiscale', 'model', 'explains', 'response', 'non-equilibrium', 'wall-bounded', 'turbulence', 'imposition', 'three-dimensional', 'strain', '.', 'analysis', 'performed', 'direct', 'numerical', 'simulation', 'transient', 'three-dimensional', 'turbulent', 'channel', 'subjected', 'sudden', 'lateral', 'pressure', 'gradient', 'friction', 'reynolds', 'number', '1,000.', 'flow', 'regime', 'scaling', 'property', 'reynolds', 'stress', 'consistent', 'model', 'comprising', 'momentum-carrying', 'eddy', 'size', 'time', 'scale', 'proportional', 'distance', 'wall', '.', 'demonstrate', 'reduction', 'reynolds', 'stress', 'follows', 'spatially', 'temporally', 'self-similar', 'evolution', 'caused', 'relative', 'horizontal', 'displacement', 'core', 'momentum-carrying', 'eddy', 'flow', 'layer', 'underneath', '.', 'inspection', 'flow', 'energetics', 'reveals', 'mechanism', 'associated', 'lower', 'level', 'pressure-strain', 'correlation', 'ultimately', 'inhibits', 'generation', 'reynolds', 'stress', '.', 'finally', ',', 'ass', 'ability', 'state-of-the-art', 'wall-modelled', 'large-eddy', 'simulation', 'predict', 'non-equilibrium', ',', 'three-dimensional', 'flow', '.']"
1,"['flooding', 'hurricane', 'florence', 'led', 'billion', 'dollar', 'damage', 'nearly', 'death', 'north', 'carolina', '.', 'damage', 'fatality', 'avoided', 'proper', 'prevention', 'preparation', '.', 'modelling', 'flooding', 'event', 'provide', 'insight', 'precaution', 'based', 'principle', 'fluid', 'dynamic', 'gi', 'technology', '.', 'using', 'topography', 'geographic', 'data', 'usgs', ',', 'hec-ras', 'solve', 'shallow', 'water', 'equation', 'flooding', 'area', 'assist', 'study', 'inundation', 'pattern', '.', 'simulation', 'result', 'hec-ras', 'agree', 'observation', 'noaa', 'flooding', 'area', 'studied', '.', 'modeled', 'result', 'specific', 'location', 'affected', 'hurricane', 'florence', 'near', 'neuse', 'river', ',', 'nc', 'compared', 'observation', '.', 'overall', 'pattern', 'inundation', 'agreeable', 'model', 'result', 'observation', ',', 'difference', 'specific', 'location', '.', 'higher', 'resolution', 'topography', 'data', 'precipitation', 'data', 'flooding', 'area', 'improve', 'simulation', 'result', 'reduce', 'difference', '.']"
1,"['criterion', 'incipient', 'motion', 'rigid', 'body', 'initially', 'resting', 'rigid', 'surface', 'formulated', 'principle', 'work', '.', 'modified', 'coulomb', 'friction', 'model', 'associated', 'distribution', 'reaction', 'force', 'proposed', '.', 'exists', 'surprisingly', 'large', 'category', 'general', 'motion', ',', 'however', ',', 'subscribe', 'conventional', 'analysis', ';', 'analysis', 'possible', 'identifying', 'so-called', '``', 'significant', 'reaction', 'surface', ""''"", '.', 'way', 'model', 'caters', 'majority', 'combined', 'translation', 'rotation', 'devised', '.', 'introductry', 'result', 'demonstrate', 'accuracy', 'fluid', 'numerically', 'modelled', 'purpose', 'entrainment', '.', 'work', 'extension', 'previous', 'work', 'author', '.']"
1,"['connect', 'appropriate', 'feedback', 'loop', 'model', '2d', 'vertical', 'eddy', 'airflow', 'unfolds', 'wide', 'range', 'vorticity', 'behavior', '.', 'computational', 'fluid', 'dynamic', 'twisted', 'roll', 'display', 'class', 'long', 'lifespan', '3d', 'vortex', '.', 'hand', ',', 'infinitely', 'stable', 'columnar', 'vortex', 'simulated', 'describes', 'waterspout', 'tornado', 'extended', 'lifetime', '.', 'hand', ',', 'light', 'modification', 'retroaction', 'exhibit', 'strong', 'similarity', 'tropical', 'cyclone', '.', 'moreover', ',', 'investigate', 'outcome', 'twisting', 'process', 'vertically', 'shifted', '.', 'modelisation', 'lead', 'simulation', 'simultaneous', 'vortex', 'associated', 'class', '3d', 'vortex', 'short', 'lifespan', '.', 'heuristic', 'dynamical', 'system', 'lay', 'foundation', 'comprehensive', 'modelisation', 'vortex', 'join', 'theory', 'numerical', 'simulation', '.']"
1,"['reconsider', 'problem', 'stability', 'thermohaline', 'circulation', 'described', 'two-dimensional', 'boussinesq', 'model', 'mixed', 'boundary', 'condition', '.', 'determine', 'stability', 'property', 'depend', 'intensity', 'hydrological', 'cycle', '.', 'define', 'two-dimensional', 'parameter', ""'"", 'space', 'descriptive', 'hydrology', 'determine', ',', 'considering', 'suitable', 'quasi-static', 'perturbation', ',', 'bounded', 'region', 'multiple', 'equilibrium', 'realized', '.', 'focus', 'response', 'finite-amplitude', 'surface', 'freshwater', 'forcings', 'depends', 'rate', 'increase', '.', 'possible', 'define', 'robust', 'separation', 'slow', 'fast', 'regime', 'forcing', '.', 'separation', 'obtained', 'singling', 'estimate', 'critical', 'growth', 'rate', 'anomalous', 'forcing', ',', 'related', 'characteristic', 'advective', 'time', 'scale', 'system', '.']"
1,"['classical', 'tsunami-generation', 'technique', ',', 'neglect', 'dynamic', 'sea', 'bed', 'displacement', 'resulting', 'fracturing', 'seismic', 'fault', '.', 'present', 'study', 'take', 'account', 'dynamic', 'effect', '.', 'earth', ""'s"", 'crust', 'assumed', 'kelvin-voigt', 'material', '.', 'seismic', 'source', 'assumed', 'dislocation', 'viscoelastic', 'medium', '.', 'fluid', 'motion', 'described', 'classical', 'nonlinear', 'shallow', 'water', 'equation', '(', 'nswe', ')', 'time-dependent', 'bathymetry', '.', 'viscoelastodynamic', 'equation', 'solved', 'finite-element', 'method', 'nswe', 'finite-volume', 'scheme', '.', 'comparison', 'static', 'dynamic', 'tsunami-generation', 'approach', 'performed', '.', 'result', 'numerical', 'computation', 'difference', 'approach', 'dynamic', 'effect', 'explain', 'complicated', 'shape', 'tsunami', 'wave', 'train', '.']"
1,"['decade', 'seen', 'success', 'stochastic', 'parameterizations', 'short-term', ',', 'medium-range', 'seasonal', 'forecast', ':', 'operational', 'weather', 'center', 'routinely', 'use', 'stochastic', 'parameterization', 'scheme', 'better', 'represent', 'model', 'inadequacy', 'improve', 'quantification', 'forecast', 'uncertainty', '.', 'developed', 'initially', 'numerical', 'weather', 'prediction', ',', 'inclusion', 'stochastic', 'parameterizations', 'provides', 'better', 'estimate', 'uncertainty', ',', 'extremely', 'promising', 'reducing', 'longstanding', 'climate', 'bias', 'relevant', 'determining', 'climate', 'response', 'external', 'forcing', '.', 'article', 'highlight', 'recent', 'development', 'different', 'research', 'group', 'stochastic', 'representation', 'unresolved', 'process', 'atmosphere', ',', 'ocean', ',', 'land', 'surface', 'cryosphere', 'comprehensive', 'weather', 'climate', 'model', '(', 'a', ')', 'give', 'rise', 'reliable', 'probabilistic', 'forecast', 'weather', 'climate', '(', 'b', ')', 'reduces', 'systematic', 'model', 'bias', '.', 'make', 'case', 'use', 'mathematically', 'stringent', 'method', 'derivation', 'stochastic', 'dynamic', 'equation', 'lead', 'substantial', 'improvement', 'ability', 'accurately', 'simulate', 'weather', 'climate', 'scale', '.', 'recent', 'work', 'mathematics', ',', 'statistical', 'mechanic', 'turbulence', 'reviewed', ',', 'relevance', 'climate', 'problem', 'demonstrated', ',', 'future', 'research', 'direction', 'outlined', '.']"
1,"['propagation', 'focused', 'wave', 'group', 'intermediate', 'water', 'depth', 'shoaling', 'zone', 'experimentally', 'numerically', 'considered', 'paper', '.', 'experiment', 'carried', 'two-dimensional', 'wave', 'flume', 'wave', 'train', 'derived', 'pierson-moskowitz', 'jonswap', 'spectrum', 'generated', '.', 'peak', 'frequency', 'doe', 'change', 'wave', 'train', 'propagation', 'pierson-moskowitz', 'wave', ';', 'however', ',', 'downshift', 'peak', 'observed', 'jonswap', 'wave', '.', 'energy', 'partitioning', 'performed', 'order', 'track', 'spatial', 'evolution', 'energy', '.', 'energy', 'region', 'defined', 'spectrum', 'type', '.', 'nonlinear', 'energy', 'transfer', 'different', 'spectral', 'region', 'wave', 'train', 'propagates', 'demonstrated', 'quantified', '.', 'numerical', 'simulation', 'conducted', 'using', 'modified', 'boussinesq', 'model', 'long', 'wave', 'shallow', 'water', 'varying', 'depth', '.', 'experimental', 'result', 'satisfactory', 'agreement', 'numerical', 'prediction', ',', 'especially', 'case', 'wave', 'train', 'derived', 'jonswap', 'spectrum', '.']"
1,"['theory', 'planetary', 'dynamo', 'application', 'observed', 'phenomenon', 'planetary', 'magnetism', 'outlined', '.', 'generally', 'accepted', 'convection', 'flow', 'driven', 'thermal', 'compositional', 'buoyancy', 'likely', 'source', 'sustenance', 'global', 'planetary', 'magnetic', 'field', '.', 'existence', 'dynamo', 'electrically', 'conducting', 'fluid', 'planetary', 'core', 'provides', 'constraint', 'property', 'latter', ',', 'lack', 'knowledge', 'time', 'dependence', 'magnetic', 'field', 'toroidal', 'component', 'restricted', 'parameter', 'region', 'accessible', 'theory', 'prevented', 'far', 'understanding', 'phenomenon', 'planetary', 'magnetism', '.']"
1,"['understanding', 'planetary', 'stellar', 'dynamo', 'overview', 'major', 'parameter', 'dependence', 'convection', 'driven', 'dynamo', 'rotating', 'spherical', 'fluid', 'shell', 'desirable', '.', 'computationally', 'accessible', 'parameter', 'space', 'limited', ',', 'earlier', 'work', 'extended', 'emphasis', 'higher', 'prandtl', 'number', 'uniform', 'heat', 'flux', 'condition', 'outer', 'boundary', '.', 'transition', 'dynamo', 'dominated', 'non-axisymmetric', 'component', 'magnetic', 'field', 'dominated', 'axisymmetric', 'component', 'depends', 'magnetic', 'prandtl', 'number', 'ordinary', 'prandtl', 'number', 'higher', 'value', 'rotation', 'parameter', '$', '\\tau', '$', '.', 'dependence', 'transition', 'parameter', 'discussed', '.', 'variety', 'oscillating', 'dynamo', 'presented', 'interpreted', 'term', 'dynamo', 'wave', ',', 'standing', 'oscillation', 'modified', 'relaxation', 'oscillation', '.']"
1,"['modern', 'science', 'dependent', 'imaging', 'nanoscale', ',', 'achieved', 'process', 'detect', 'secondary', 'electron', 'created', 'highly', 'focused', 'incident', 'charged', 'particle', 'beam', '.', 'scanning', 'electron', 'microscopy', 'employed', 'application', 'critical-dimension', 'metrology', 'inspection', 'semiconductor', 'device', ',', 'material', 'characterization', 'geology', ',', 'examination', 'biological', 'sample', '.', 'applicability', 'non-conducting', 'material', '(', 'not', 'requiring', 'sample', 'coating', 'imaging', ')', ',', 'helium', 'ion', 'microscopy', '(', 'him', ')', 'especially', 'useful', 'high-resolution', 'imaging', 'biological', 'sample', 'animal', 'organ', ',', 'tumor', 'cell', ',', 'virus', '.', 'however', ',', 'multiple', 'type', 'measurement', 'noise', 'limit', 'ultimate', 'trade-off', 'image', 'quality', 'incident', 'particle', 'dose', ',', 'preclude', 'useful', 'imaging', 'dose-sensitive', 'sample', '.', 'existing', 'method', 'improve', 'image', 'quality', 'fundamentally', 'mitigate', 'noise', 'source', '.', 'furthermore', ',', 'barrier', 'assigning', 'physically', 'meaningful', 'scale', 'make', 'modality', 'qualitative', '.', 'introduce', 'ion', 'count-aided', 'microscopy', '(', 'icam', ')', ',', 'quantitative', 'imaging', 'technique', 'us', 'statistically', 'principled', 'estimation', 'secondary', 'electron', 'yield', '.', 'readily', 'implemented', 'change', 'data', 'collection', ',', 'icam', 'nearly', 'eliminates', 'influence', 'source', 'shot', 'noise', '--', 'random', 'variation', 'number', 'incident', 'ion', 'fixed', 'time', 'duration', '.', 'him', ',', 'demonstrate', '3x', 'dose', 'reduction', ';', 'based', 'good', 'match', 'empirical', 'result', 'theoretical', 'performance', 'prediction', ',', 'dose', 'reduction', 'factor', 'larger', 'secondary', 'electron', 'yield', 'higher', '.', 'icam', 'facilitates', 'imaging', 'fragile', 'sample', 'make', 'imaging', 'heavier', 'particle', 'attractive', '.']"
1,"['turbulence', 'common', 'state', 'astrophysical', 'flow', '.', 'typical', 'astrophysical', 'fluid', ',', 'turbulence', 'accompanied', 'strong', 'magnetic', 'field', ',', 'large', 'impact', 'dynamic', 'turbulent', 'cascade', '.', 'recently', ',', 'significant', 'breakthrough', 'theory', 'magnetohydrodynamic', '(', 'mhd', ')', 'turbulence', '.', 'time', 'scaling', 'model', 'supported', 'observation', 'numerical', 'simulation', '.', 'review', 'recent', 'progress', 'study', 'incompressible', 'compressible', 'turbulence', '.', 'compare', 'iroshnikov-kraichnan', 'goldreich-sridhar', 'model', ',', 'discus', 'scaling', ""alfv\\'en"", ',', 'slow', ',', 'fast', 'wave', '.', 'discus', 'completely', 'new', 'regime', 'mhd', 'turbulence', 'happens', 'scale', 'hydrodynamic', 'turbulent', 'motion', 'damped', 'viscosity', '.', 'case', 'partially', 'ionized', 'diffuse', 'interstellar', 'gas', 'viscosity', 'neutral', 'truncates', 'turbulent', 'cascade', '$', '\\sim', '$', 'parsec', 'scale', '.', 'scale', 'magnetic', 'fluctuation', 'shallow', 'spectrum', 'persist', 'discus', 'possibility', 'resumption', 'mhd', 'cascade', 'ion', 'neutral', 'decouple', '.', 'discus', 'implication', 'new', 'insight', 'mhd', 'turbulence', 'cosmic', 'ray', 'transport', ',', 'grain', 'dynamic', ',', 'etc.', ',', 'test', 'theoretical', 'prediction', 'observation', '.']"
